법정동코드_변경후	법정동명_변경후	생성일자_변경후	삭제일자_변경후	법정동코드_변경전	법정동명_변경전	생성일자_변경전	삭제일자_변경전	변경내역
5182032028	강원특별자치도 고성군 죽왕면 마좌리	2023-06-09		4282032028	강원도 고성군 죽왕면 마좌리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282032028 > 5182032028 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5183034037	강원특별자치도 양양군 현남면 입암리	2023-06-09		4283034037	강원도 양양군 현남면 입암리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4283034037 > 5183034037 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182032029	강원특별자치도 고성군 죽왕면 삼포리	2023-06-09		4282032029	강원도 고성군 죽왕면 삼포리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282032029 > 5182032029 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5183034039	강원특별자치도 양양군 현남면 주리	2023-06-09		4283034039	강원도 양양군 현남면 주리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4283034039 > 5183034039 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5183031029	강원특별자치도 양양군 서면 상평리	2023-06-09		4283031029	강원도 양양군 서면 상평리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4283031029 > 5183031029 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5183031027	강원특별자치도 양양군 서면 북평리	2023-06-09		4283031027	강원도 양양군 서면 북평리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4283031027 > 5183031027 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182025326	강원특별자치도 고성군 거진읍 산북리	2023-06-09		4282025326	강원도 고성군 거진읍 산북리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282025326 > 5182025326 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182031033	강원특별자치도 고성군 현내면 사천리	2023-06-09		4282031033	강원도 고성군 현내면 사천리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282031033 > 5182031033 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182031036	강원특별자치도 고성군 현내면 송도진리	2023-06-09		4282031036	강원도 고성군 현내면 송도진리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282031036 > 5182031036 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182031037	강원특별자치도 고성군 현내면 제진리	2023-06-09		4282031037	강원도 고성군 현내면 제진리	2000-06-26	2023-06-09	[법정동코드 변경내역] 4282031037 > 5182031037 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182031035	강원특별자치도 고성군 현내면 명호리	2023-06-09		4282031035	강원도 고성군 현내면 명호리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282031035 > 5182031035 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182031038	강원특별자치도 고성군 현내면 대강리	2023-06-09		4282031038	강원도 고성군 현내면 대강리	2001-08-29	2023-06-09	[법정동코드 변경내역] 4282031038 > 5182031038 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182032027	강원특별자치도 고성군 죽왕면 구성리	2023-06-09		4282032027	강원도 고성군 죽왕면 구성리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282032027 > 5182032027 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182032026	강원특별자치도 고성군 죽왕면 인정리	2023-06-09		4282032026	강원도 고성군 죽왕면 인정리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282032026 > 5182032026 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182032025	강원특별자치도 고성군 죽왕면 오봉리	2023-06-09		4282032025	강원도 고성군 죽왕면 오봉리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282032025 > 5182032025 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182032024	강원특별자치도 고성군 죽왕면 공현진리	2023-06-09		4282032024	강원도 고성군 죽왕면 공현진리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282032024 > 5182032024 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182032023	강원특별자치도 고성군 죽왕면 가진리	2023-06-09		4282032023	강원도 고성군 죽왕면 가진리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282032023 > 5182032023 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5183034038	강원특별자치도 양양군 현남면 남애리	2023-06-09		4283034038	강원도 양양군 현남면 남애리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4283034038 > 5183034038 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182032021	강원특별자치도 고성군 죽왕면 오호리	2023-06-09		4282032021	강원도 고성군 죽왕면 오호리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282032021 > 5182032021 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182032000	강원특별자치도 고성군 죽왕면	2023-06-09		4282032000	강원도 고성군 죽왕면	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282032000 > 5182032000 | [법정동명 변경내역]: 강원도 > 강원특별자치도
5182032022	강원특별자치도 고성군 죽왕면 향목리	2023-06-09		4282032022	강원도 고성군 죽왕면 향목리	1988-04-23	2023-06-09	[법정동코드 변경내역] 4282032022 > 5182032022 | [법정동명 변경내역]: 강원도 > 강원특별자치도
2772025027	대구광역시 군위군 군위읍 내량리	2023-06-30		4772025027	경상북도 군위군 군위읍 내량리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025027 > 2772025027 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772000000	대구광역시 군위군	2023-06-30		4772000000	경상북도 군위군	1988-04-23	2023-06-30	[법정동코드 변경내역] 4772000000 > 2772000000 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025000	대구광역시 군위군 군위읍	2023-06-30		4772025000	경상북도 군위군 군위읍	1988-04-23	2023-06-30	[법정동코드 변경내역] 4772025000 > 2772025000 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025022	대구광역시 군위군 군위읍 서부리	2023-06-30		4772025022	경상북도 군위군 군위읍 서부리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025022 > 2772025022 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025023	대구광역시 군위군 군위읍 금구리	2023-06-30		4772025023	경상북도 군위군 군위읍 금구리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025023 > 2772025023 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025024	대구광역시 군위군 군위읍 무성리	2023-06-30		4772025024	경상북도 군위군 군위읍 무성리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025024 > 2772025024 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025025	대구광역시 군위군 군위읍 수서리	2023-06-30		4772025025	경상북도 군위군 군위읍 수서리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025025 > 2772025025 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025026	대구광역시 군위군 군위읍 사직리	2023-06-30		4772025026	경상북도 군위군 군위읍 사직리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025026 > 2772025026 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025021	대구광역시 군위군 군위읍 동부리	2023-06-30		4772025021	경상북도 군위군 군위읍 동부리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025021 > 2772025021 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025037	대구광역시 군위군 군위읍 대흥리	2023-06-30		4772025037	경상북도 군위군 군위읍 대흥리	1989-01-01	2023-06-30	[법정동코드 변경내역] 4772025037 > 2772025037 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025030	대구광역시 군위군 군위읍 대북리	2023-06-30		4772025030	경상북도 군위군 군위읍 대북리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025030 > 2772025030 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031024	대구광역시 군위군 소보면 위성리	2023-06-30		4772031039	경상북도 군위군 소보면 위성리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031039 > 2772031024 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025031	대구광역시 군위군 군위읍 오곡리	2023-06-30		4772025031	경상북도 군위군 군위읍 오곡리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025031 > 2772025031 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025032	대구광역시 군위군 군위읍 정리	2023-06-30		4772025032	경상북도 군위군 군위읍 정리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025032 > 2772025032 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025033	대구광역시 군위군 군위읍 하곡리	2023-06-30		4772025033	경상북도 군위군 군위읍 하곡리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025033 > 2772025033 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025034	대구광역시 군위군 군위읍 용대리	2023-06-30		4772025034	경상북도 군위군 군위읍 용대리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025034 > 2772025034 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025035	대구광역시 군위군 군위읍 상곡리	2023-06-30		4772025035	경상북도 군위군 군위읍 상곡리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025035 > 2772025035 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025036	대구광역시 군위군 군위읍 광현리	2023-06-30		4772025036	경상북도 군위군 군위읍 광현리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025036 > 2772025036 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031021	대구광역시 군위군 소보면 사리리	2023-06-30		4772031036	경상북도 군위군 소보면 사리리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031036 > 2772031021 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031022	대구광역시 군위군 소보면 보현리	2023-06-30		4772031037	경상북도 군위군 소보면 보현리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031037 > 2772031022 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772033000	대구광역시 군위군 부계면	2023-06-30		4772033000	경상북도 군위군 부계면	1988-04-23	2023-06-30	[법정동코드 변경내역] 4772033000 > 2772033000 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772025028	대구광역시 군위군 군위읍 외량리	2023-06-30		4772025028	경상북도 군위군 군위읍 외량리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772025028 > 2772025028 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031025	대구광역시 군위군 소보면 달산리	2023-06-30		4772031040	경상북도 군위군 소보면 달산리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031040 > 2772031025 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031033	대구광역시 군위군 소보면 봉황리	2023-06-30		4772031048	경상북도 군위군 소보면 봉황리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031048 > 2772031033 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031027	대구광역시 군위군 소보면 신계리	2023-06-30		4772031042	경상북도 군위군 소보면 신계리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031042 > 2772031027 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031032	대구광역시 군위군 소보면 내의리	2023-06-30		4772031047	경상북도 군위군 소보면 내의리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031047 > 2772031032 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772032021	대구광역시 군위군 효령면 노행리	2023-06-30		4772032036	경상북도 군위군 효령면 노행리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772032036 > 2772032021 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772032000	대구광역시 군위군 효령면	2023-06-30		4772032000	경상북도 군위군 효령면	1988-04-23	2023-06-30	[법정동코드 변경내역] 4772032000 > 2772032000 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031034	대구광역시 군위군 소보면 봉소리	2023-06-30		4772031049	경상북도 군위군 소보면 봉소리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031049 > 2772031034 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031023	대구광역시 군위군 소보면 복성리	2023-06-30		4772031038	경상북도 군위군 소보면 복성리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031038 > 2772031023 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031028	대구광역시 군위군 소보면 도산리	2023-06-30		4772031043	경상북도 군위군 소보면 도산리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031043 > 2772031028 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031031	대구광역시 군위군 소보면 산법리	2023-06-30		4772031046	경상북도 군위군 소보면 산법리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031046 > 2772031031 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031030	대구광역시 군위군 소보면 평호리	2023-06-30		4772031045	경상북도 군위군 소보면 평호리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031045 > 2772031030 | [법정동명 변경내역]: 경상북도 > 대구광역시
2772031029	대구광역시 군위군 소보면 서경리	2023-06-30		4772031044	경상북도 군위군 소보면 서경리	1988-10-01	2023-06-30	[법정동코드 변경내역] 4772031044 > 2772031029 | [법정동명 변경내역]: 경상북도 > 대구광역시
